Altimira, CDM/CM, Real Betis Balompié, Spain, Value: 443, https://cdn.sofifa.net/players/276/471/26_180.png, 276471
Michael Heule, LB, FC Thun, Switzerland, Value: 15, https://cdn.sofifa.net/players/276/773/26_180.png, 276773
Severin Nioule, LM/RM/LW, BK Häcken, Côte d'Ivoire, Value: 15, https://cdn.sofifa.net/players/277/285/26_180.png, 277285
Ben Heneghan, CB, Port Vale, England, Value: 15, https://cdn.sofifa.net/players/200/742/26_180.png, 200742
Luca Regiardo, CM/CDM, Newell's Old Boys, Argentina, Value: 15, https://cdn.sofifa.net/players/076/070/26_180.png, 76070
Joshua Eze, CDM/RM/CM, SC Verl, Germany, Value: 15, https://cdn.sofifa.net/players/269/863/26_180.png, 269863
Andrea Oliveri, RM/RB/RW, Pescara, Italy, Value: 15, https://cdn.sofifa.net/players/271/399/26_180.png, 271399
Marco Mancebo, CB, Boston River, Uruguay, Value: 15, https://cdn.sofifa.net/players/272/423/26_180.png, 272423
Teo Rodriguez Pagano, LB, San Lorenzo de Almagro, Argentina, Value: 15, https://cdn.sofifa.net/players/077/863/26_180.png, 77863
Felipe Lima, ST, Alverca, Brazil, Value: 15, https://cdn.sofifa.net/players/079/911/26_180.png, 79911
Aidan Keena, ST, St Patrick's Athletic FC, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/237/863/26_180.png, 237863
Saxon Earley, LB, Stevenage, England, Value: 15, https://cdn.sofifa.net/players/270/376/26_180.png, 270376
Lisandro Pinero, RM/RW, CA Banfield, Argentina, Value: 15, https://cdn.sofifa.net/players/074/792/26_180.png, 74792
Paul Reverson, GK, Ajax, Ghana, Value: 15, https://cdn.sofifa.net/players/075/816/26_180.png, 75816
Ole Enersen, LW/RM/LM, Strømsgodset IF, Norway, Value: 15, https://cdn.sofifa.net/players/264/745/26_180.png, 264745
Alex Gersbach, LB/LM, Western Sydney Wanderers, Australia, Value: 15, https://cdn.sofifa.net/players/224/297/26_180.png, 224297
Lars Erik Sodal, CM/CDM, Bryne FK, Norway, Value: 15, https://cdn.sofifa.net/players/256/809/26_180.png, 256809
Manu Rico, LM/LW, SD Huesca, Spain, Value: 15, https://cdn.sofifa.net/players/266/026/26_180.png, 266026
Elias Kachunga, RW/CAM/ST/RM, Cambridge United, Congo DR, Value: 15, https://cdn.sofifa.net/players/201/514/26_180.png, 201514
David Okagbue, CB, Peterborough United, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/274/474/26_180.png, 274474
Kevin Fery, CM/CDM, 1. FC Schweinfurt 05, Germany, Value: 15, https://cdn.sofifa.net/players/256/298/26_180.png, 256298
Jason Dadhi Svanthorsson, RM/LM/RB/RW, Grimsby Town, Iceland, Value: 15, https://cdn.sofifa.net/players/073/260/26_180.png, 73260
Marko Capan, CM/CDM/CAM, Hajduk Split, Croatia, Value: 15, https://cdn.sofifa.net/players/274/220/26_180.png, 274220
Christos Kosidis, RB/CB, AEK Athens, Greece, Value: 15, https://cdn.sofifa.net/players/079/916/26_180.png, 79916
Harry Vaughan, LM/LW/CAM, Hull City, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/261/420/26_180.png, 261420
Ramón Martínez, CB, Sevilla FC, Spain, Value: 15, https://cdn.sofifa.net/players/075/565/26_180.png, 75565
Emin Grozdanic, CB, IFK Värnamo, Sweden, Value: 15, https://cdn.sofifa.net/players/272/941/26_180.png, 272941
Marcin Cebula, CAM/CM, Korona Kielce, Poland, Value: 15, https://cdn.sofifa.net/players/211/245/26_180.png, 211245
Mihai Toma, RM/LM/RW/RB, FCSB, Romania, Value: 15, https://cdn.sofifa.net/players/278/573/26_180.png, 278573
Malick Diop, CM/CDM, USL Dunkerque, Senegal, Value: 15, https://cdn.sofifa.net/players/079/662/26_180.png, 79662
Luca Hoole, RB/CB/RM, Shrewsbury Town, Wales, Value: 15, https://cdn.sofifa.net/players/258/606/26_180.png, 258606
Rubén Iranzo, CB/RB, Valencia CF, Spain, Value: 15, https://cdn.sofifa.net/players/266/031/26_180.png, 266031
Adriano Bregou, CAM/CM, Panathinaikos FC, Greece, Value: 15, https://cdn.sofifa.net/players/078/127/26_180.png, 78127
Conor Mcmenamin, RW/RB/RM, St. Mirren, Northern Ireland, Value: 15, https://cdn.sofifa.net/players/277/551/26_180.png, 277551
Ben Purrington, LB/CB/LM, Cambridge United, England, Value: 15, https://cdn.sofifa.net/players/215/855/26_180.png, 215855
Guilherme Garutti, CB, FC Argeș, Brazil, Value: 15, https://cdn.sofifa.net/players/262/704/26_180.png, 262704
Nana Antwi, RB/RM, FC Hermannstadt, Ghana, Value: 15, https://cdn.sofifa.net/players/070/960/26_180.png, 70960
Jairo Oneil, LB/LM, Boston River, Uruguay, Value: 15, https://cdn.sofifa.net/players/267/568/26_180.png, 267568
Remi Matthews, GK, Crystal Palace, England, Value: 15, https://cdn.sofifa.net/players/203/824/26_180.png, 203824
Arana, GK, Real Sociedad de Fútbol B, Spain, Value: 15, https://cdn.sofifa.net/players/271/920/26_180.png, 271920
King Samuel Manu, CB, FC Energie Cottbus, Germany, Value: 15, https://cdn.sofifa.net/players/278/832/26_180.png, 278832
Nesta Guinness Walker, LB/LM/CB/LW, Northampton Town, England, Value: 15, https://cdn.sofifa.net/players/248/880/26_180.png, 248880
Stephen Mclaughlin, LB/LM, Mansfield Town, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/202/033/26_180.png, 202033
Ramien Safi, RM/CAM/ST/RW, Rot-Weiss Essen, Netherlands, Value: 15, https://cdn.sofifa.net/players/073/009/26_180.png, 73009
Juan Jose Mina, RB, New York Red Bulls, Colombia, Value: 15, https://cdn.sofifa.net/players/269/617/26_180.png, 269617
Naoufel El Hannach, CB/RB, Montpellier HSC, Morocco, Value: 15, https://cdn.sofifa.net/players/075/057/26_180.png, 75057
Mamadi Camará, LM/RM/LW, Reading FC, Guinea-Bissau, Value: 15, https://cdn.sofifa.net/players/260/401/26_180.png, 260401
Vlad Pop, CDM/CM, Unirea Slobozia, Romania, Value: 15, https://cdn.sofifa.net/players/262/450/26_180.png, 262450
Nikola Petkovic, CDM/CAM/CM, Charlotte FC, Serbia, Value: 15, https://cdn.sofifa.net/players/071/218/26_180.png, 71218
Sima Suso, CDM/CM/LB, Fortuna Düsseldorf, Germany, Value: 15, https://cdn.sofifa.net/players/278/834/26_180.png, 278834
Xu Haoyang, LB/CM/RM/LM, Shanghai Shenhua, China PR, Value: 15, https://cdn.sofifa.net/players/245/042/26_180.png, 245042
Will Swan, ST, Bradford City, England, Value: 15, https://cdn.sofifa.net/players/257/330/26_180.png, 257330
Sanoussy Ba, RB/LB/RM, Eintracht Braunschweig, Germany, Value: 15, https://cdn.sofifa.net/players/269/875/26_180.png, 269875
Julian Gunther Schmidt, CAM/ST/LW/CM, FC Erzgebirge Aue, Germany, Value: 15, https://cdn.sofifa.net/players/225/075/26_180.png, 225075
Valentin Gheorghe, LM/RM/LW, Asociația Clubul Sportiv Petrolul 52, Romania, Value: 15, https://cdn.sofifa.net/players/235/315/26_180.png, 235315
Melih Ibrahimoglu, CM/CDM, Konyaspor, Türkiye, Value: 15, https://cdn.sofifa.net/players/253/491/26_180.png, 253491
George Broadbent, CDM/CM, Doncaster Rovers, England, Value: 15, https://cdn.sofifa.net/players/260/403/26_180.png, 260403
Marcos Portillo, CM/CDM/RW, Platense, Argentina, Value: 15, https://cdn.sofifa.net/players/269/620/26_180.png, 269620
Rushian Hepburn Murphy, ST/RW/LW/CAM, Milton Keynes Dons, England, Value: 15, https://cdn.sofifa.net/players/228/148/26_180.png, 228148
Kamil Zapolnik, ST, Bruk-Bet Termalica Nieciecza, Poland, Value: 15, https://cdn.sofifa.net/players/245/812/26_180.png, 245812
Alexis Ribera, RM/CM/RW, Gualberto Villarroel SJ, Bolivia, Value: 15, https://cdn.sofifa.net/players/246/068/26_180.png, 246068
Al Hassan Toure, RM/LM/ST/RW, Sydney FC, Australia, Value: 15, https://cdn.sofifa.net/players/252/468/26_180.png, 252468
Jonas Arweiler, ST, SC Verl, Germany, Value: 15, https://cdn.sofifa.net/players/255/540/26_180.png, 255540
Juan Larios, LB, Cultural Leonesa, Spain, Value: 15, https://cdn.sofifa.net/players/271/669/26_180.png, 271669
Manuel Brondo, ST, Argentinos Juniors, Argentina, Value: 15, https://cdn.sofifa.net/players/272/949/26_180.png, 272949
Woo Joo Seong, CB/RB, Daegu FC, Korea Republic, Value: 15, https://cdn.sofifa.net/players/221/493/26_180.png, 221493
Marcus Godinho, LB/RB/LM, Degerfors IF, Canada, Value: 15, https://cdn.sofifa.net/players/235/573/26_180.png, 235573
Andrei Ciobanu, CM/CAM, Oțelul Galați, Romania, Value: 15, https://cdn.sofifa.net/players/248/117/26_180.png, 248117
Ellis Taylor, RM/LM/RW, Harrogate Town, England, Value: 15, https://cdn.sofifa.net/players/263/990/26_180.png, 263990
David Gonzalez, CM/CDM, Racing Club, Argentina, Value: 15, https://cdn.sofifa.net/players/070/710/26_180.png, 70710
Alexi Pitu, LW/CM/LM, Vejle Boldklub, Romania, Value: 15, https://cdn.sofifa.net/players/248/118/26_180.png, 248118
Casper Staring, CDM/RM/CM, NAC Breda, Netherlands, Value: 15, https://cdn.sofifa.net/players/258/870/26_180.png, 258870
Alejandro Severo, RW/RM, Racing Club de Montevideo, Uruguay, Value: 15, https://cdn.sofifa.net/players/071/735/26_180.png, 71735
Arnau Rafús, GK, Cultural Leonesa, Spain, Value: 15, https://cdn.sofifa.net/players/278/071/26_180.png, 278071
Fodé Pascoal, CB, Sporting Clube de Braga, Guinea-Bissau, Value: 15, https://cdn.sofifa.net/players/081/975/26_180.png, 81975
Rarmani Edmonds Green, CB, Leyton Orient, England, Value: 15, https://cdn.sofifa.net/players/234/039/26_180.png, 234039
Morris Schroter, RM/RW, TSV 1860 München, Germany, Value: 15, https://cdn.sofifa.net/players/238/647/26_180.png, 238647
Gavin Kilkenny, CM/CDM, Swindon Town, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/243/767/26_180.png, 243767
Filippo Mane, CB/RB, Borussia Dortmund, Italy, Value: 15, https://cdn.sofifa.net/players/073/016/26_180.png, 73016
Damian Kelvin, CB, FC Lugano, Switzerland, Value: 15, https://cdn.sofifa.net/players/079/160/26_180.png, 79160
Djibril Diaw, CB, FC Botoşani, Senegal, Value: 15, https://cdn.sofifa.net/players/232/760/26_180.png, 232760
Owen Dodgson, LB/LM, Stockport County, England, Value: 15, https://cdn.sofifa.net/players/264/505/26_180.png, 264505
Maximilian Dittgen, RM/RW, MSV Duisburg, Germany, Value: 15, https://cdn.sofifa.net/players/225/849/26_180.png, 225849
Fynn Otto, CB, SC Verl, Germany, Value: 15, https://cdn.sofifa.net/players/257/081/26_180.png, 257081
Beyatt Lekoueiry, CAM/CM/ST, FC Lausanne-Sport, Mauritania, Value: 15, https://cdn.sofifa.net/players/077/114/26_180.png, 77114
Alexander Hofleitner, ST, Grazer AK, Austria, Value: 15, https://cdn.sofifa.net/players/079/931/26_180.png, 79931
Rafinha, CAM/ST, Asociația Clubul Sportiv Petrolul 52, Spain, Value: 15, https://cdn.sofifa.net/players/237/883/26_180.png, 237883
Jesse Van De Haar, ST, FC Utrecht, Netherlands, Value: 15, https://cdn.sofifa.net/players/070/460/26_180.png, 70460
Joel Allansson, CM/CDM, Halmstads BK, Sweden, Value: 15, https://cdn.sofifa.net/players/204/348/26_180.png, 204348
David Otorbi, RM/LM/RW, Valencia CF, Spain, Value: 15, https://cdn.sofifa.net/players/279/868/26_180.png, 279868
Andreas Pyndt, CDM/CM/CB, Fredericia, Denmark, Value: 15, https://cdn.sofifa.net/players/259/644/26_180.png, 259644
Nicholas Bilokapic, GK, Peterborough United, Australia, Value: 15, https://cdn.sofifa.net/players/260/156/26_180.png, 260156
Kiano Dyer, CM/CDM, FC Volendam, England, Value: 15, https://cdn.sofifa.net/players/071/997/26_180.png, 71997
Freddy Mbemba, LM/ST/LW, En Avant Guingamp, France, Value: 15, https://cdn.sofifa.net/players/276/029/26_180.png, 276029
Daniel Antosch, GK, SC Rheindorf Altach, Austria, Value: 15, https://cdn.sofifa.net/players/079/933/26_180.png, 79933
Cian Hayes, RM/LM/RW, Peterborough United, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/260/669/26_180.png, 260669
Jonah Sticker, LB/CB/RB/CM, SC Paderborn 07, Germany, Value: 15, https://cdn.sofifa.net/players/275/262/26_180.png, 275262
Manuel Vicentini, GK, Belgrano de Córdoba, Argentina, Value: 15, https://cdn.sofifa.net/players/211/262/26_180.png, 211262
Jack Stevens, GK, Reading FC, England, Value: 15, https://cdn.sofifa.net/players/225/342/26_180.png, 225342
Curtis Tilt, CB, Bradford City, Jamaica, Value: 15, https://cdn.sofifa.net/players/240/446/26_180.png, 240446
Azeem Abdulai, LM/CAM/LW, Leyton Orient, Scotland, Value: 15, https://cdn.sofifa.net/players/266/303/26_180.png, 266303
Santino Primante, ST/LW/LM, Gimnasia y Esgrima La Plata, Argentina, Value: 15, https://cdn.sofifa.net/players/074/815/26_180.png, 74815
Ben Winterburn, CDM/CM, Barnet, England, Value: 15, https://cdn.sofifa.net/players/075/839/26_180.png, 75839
Villiam Granath, RM/RB/RW, Halmstads BK, Sweden, Value: 15, https://cdn.sofifa.net/players/272/959/26_180.png, 272959
Mark Coyle, CM/CDM/CB, Shelbourne FC, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/246/591/26_180.png, 246591
Luke Garbutt, CB/LB/LM, Salford City, England, Value: 15, https://cdn.sofifa.net/players/192/319/26_180.png, 192319
Michael Gluck, CB/RB, VfB Stuttgart II, Austria, Value: 15, https://cdn.sofifa.net/players/270/400/26_180.png, 270400
Jeremy Oyono, RB/RM, Frosinone, Gabon, Value: 15, https://cdn.sofifa.net/players/074/304/26_180.png, 74304
Riad Suta, CB, FC Botoşani, Bosnia and Herzegovina, Value: 15, https://cdn.sofifa.net/players/079/168/26_180.png, 79168
Amar Fatah, LM/LW, Dundee United FC, Sweden, Value: 15, https://cdn.sofifa.net/players/266/049/26_180.png, 266049
Matias Tamminen, RM/RB, Östers IF, Finland, Value: 15, https://cdn.sofifa.net/players/076/865/26_180.png, 76865
Denílson, RW/RM, Jeju United FC, Brazil, Value: 15, https://cdn.sofifa.net/players/077/889/26_180.png, 77889
Michael Dellinger, ST, 1. FC Schweinfurt 05, Germany, Value: 15, https://cdn.sofifa.net/players/078/657/26_180.png, 78657
Aaron Lewis, CM/CDM/CAM, Mansfield Town, Wales, Value: 15, https://cdn.sofifa.net/players/233/793/26_180.png, 233793
James Gibbons, RB/LB/CB, Cambridge United, England, Value: 15, https://cdn.sofifa.net/players/235/329/26_180.png, 235329
John Posselt, ST, TSV Havelse, Germany, Value: 15, https://cdn.sofifa.net/players/080/194/26_180.png, 80194
Stephen Odonnell, RB/CB/RM/CDM, Motherwell FC, Scotland, Value: 15, https://cdn.sofifa.net/players/213/570/26_180.png, 213570
George Maris, CM/CAM/CDM, Mansfield Town, England, Value: 15, https://cdn.sofifa.net/players/223/810/26_180.png, 223810
Vadik Murria, CB, Oțelul Galați, Russia, Value: 15, https://cdn.sofifa.net/players/269/635/26_180.png, 269635
Owura Edwards, LM/LW, Colchester United, England, Value: 15, https://cdn.sofifa.net/players/258/627/26_180.png, 258627
Borys Tashchy, CAM/ST/CM, FC Erzgebirge Aue, Ukraine, Value: 15, https://cdn.sofifa.net/players/205/892/26_180.png, 205892
Zakaria Fdaouch, LM/CAM/LW, AS Nancy Lorraine, France, Value: 15, https://cdn.sofifa.net/players/078/660/26_180.png, 78660
Florian Bahr, LB/LM/LW, TSG 1899 Hoffenheim II, Germany, Value: 15, https://cdn.sofifa.net/players/276/292/26_180.png, 276292
Damiano Basili, CAM/CM, Reggiana, Italy, Value: 15, https://cdn.sofifa.net/players/080/196/26_180.png, 80196
Charlys, CM/CDM, Reggiana, Brazil, Value: 15, https://cdn.sofifa.net/players/279/876/26_180.png, 279876
Hillel Konate, GK, ESTAC Troyes, Burkina Faso, Value: 15, https://cdn.sofifa.net/players/224/068/26_180.png, 224068
Ryan Sweeney, CB, Mansfield Town, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/226/116/26_180.png, 226116
Alexandru Benga, CB, UTA Arad, Romania, Value: 15, https://cdn.sofifa.net/players/242/500/26_180.png, 242500
Willian Vargas, RB/LB, Barcelona de Guayaquil, Ecuador, Value: 15, https://cdn.sofifa.net/players/259/908/26_180.png, 259908
Yosuke Furukawa, LM/LW, SV Darmstadt 98, Japan, Value: 15, https://cdn.sofifa.net/players/265/797/26_180.png, 265797
Isaiah Parente, CM/CDM, LA Galaxy, United States, Value: 15, https://cdn.sofifa.net/players/260/421/26_180.png, 260421
Stephan Negru, CB, Bristol Rovers, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/268/102/26_180.png, 268102
Florian Hubner, CB, SV Wehen Wiesbaden, Germany, Value: 15, https://cdn.sofifa.net/players/203/590/26_180.png, 203590
Peter Kiedl, ST, SV Ried, Austria, Value: 15, https://cdn.sofifa.net/players/079/942/26_180.png, 79942
Anthony Barylla, CB/RB/LB, FC Erzgebirge Aue, Germany, Value: 15, https://cdn.sofifa.net/players/239/686/26_180.png, 239686
Luka Kukic, GK, FC Botoşani, Bosnia and Herzegovina, Value: 15, https://cdn.sofifa.net/players/250/950/26_180.png, 250950
Kosi Thompson, RB/RM/CM, Toronto FC, Canada, Value: 15, https://cdn.sofifa.net/players/267/847/26_180.png, 267847
Isaac James, LB/LM, Alverca, Nigeria, Value: 15, https://cdn.sofifa.net/players/074/567/26_180.png, 74567
Malang Gomes, CDM/CM, Le Mans FC, France, Value: 15, https://cdn.sofifa.net/players/079/175/26_180.png, 79175
Simon Eastwood, GK, Oxford United, England, Value: 15, https://cdn.sofifa.net/players/173/895/26_180.png, 173895
Allan Arigoni, RB/CB/RM, Grasshopper Club Zürich, Switzerland, Value: 15, https://cdn.sofifa.net/players/242/759/26_180.png, 242759
Nils Winter, RB/RM, Alemannia Aachen, Germany, Value: 15, https://cdn.sofifa.net/players/072/776/26_180.png, 72776
Mahamadou Susoho, CDM/CM, Livingston FC, Spain, Value: 15, https://cdn.sofifa.net/players/279/624/26_180.png, 279624
Patrick Schmidt, ST, 1. FC Saarbrücken, Germany, Value: 15, https://cdn.sofifa.net/players/244/040/26_180.png, 244040
Emmanuel Kakou, CB/RB/RM, Cercle Brugge KSV, Côte d'Ivoire, Value: 15, https://cdn.sofifa.net/players/075/081/26_180.png, 75081
Jimmy Maurer, GK, Houston Dynamo, United States, Value: 15, https://cdn.sofifa.net/players/202/570/26_180.png, 202570
Will Grigg, ST, Chesterfield, Northern Ireland, Value: 15, https://cdn.sofifa.net/players/194/122/26_180.png, 194122
Thilo Topken, ST, MSV Duisburg, Germany, Value: 15, https://cdn.sofifa.net/players/072/779/26_180.png, 72779
Saulo Decarli, CB, Grasshopper Club Zürich, Switzerland, Value: 15, https://cdn.sofifa.net/players/213/323/26_180.png, 213323
Jonah Fabisch, CM/CDM/CAM, FC Erzgebirge Aue, Zimbabwe, Value: 15, https://cdn.sofifa.net/players/258/635/26_180.png, 258635
Jeff Gal, GK, Chicago Fire, United States, Value: 15, https://cdn.sofifa.net/players/259/915/26_180.png, 259915
Daniel Kelly, CM/CDM, Millwall FC, Scotland, Value: 15, https://cdn.sofifa.net/players/070/220/26_180.png, 70220
Felix Meyer, LB/CB/CDM, Alemannia Aachen, Germany, Value: 15, https://cdn.sofifa.net/players/072/780/26_180.png, 72780
Lucas Meuli, GK, Club Atlético Unión, Argentina, Value: 15, https://cdn.sofifa.net/players/277/836/26_180.png, 277836
Dennis Widgren, LB/LM, IK Sirius, Sweden, Value: 15, https://cdn.sofifa.net/players/231/500/26_180.png, 231500
Tyreeq Bakinson, CM/CDM, Leyton Orient, England, Value: 15, https://cdn.sofifa.net/players/233/804/26_180.png, 233804
Hideki Ishige, ST/RM/LM/CAM, Wellington Phoenix, Japan, Value: 15, https://cdn.sofifa.net/players/242/764/26_180.png, 242764
Franklin Guerra, CB, Barcelona de Guayaquil, Ecuador, Value: 15, https://cdn.sofifa.net/players/254/028/26_180.png, 254028
Dj Taylor, RB/LB/RM, Minnesota United FC, United States, Value: 15, https://cdn.sofifa.net/players/261/196/26_180.png, 261196
Sam Walker, GK, Bradford City, England, Value: 15, https://cdn.sofifa.net/players/200/525/26_180.png, 200525
Alfie Dorrington, CB, Aberdeen, England, Value: 15, https://cdn.sofifa.net/players/279/117/26_180.png, 279117
Pierre Nadjombe, RB, Alemannia Aachen, Togo, Value: 15, https://cdn.sofifa.net/players/073/294/26_180.png, 73294
Genaro Rossi, ST, Newell's Old Boys, Argentina, Value: 15, https://cdn.sofifa.net/players/269/902/26_180.png, 269902
Hugo Pinilla, RM/CAM/LM/RW, Real Zaragoza, Spain, Value: 15, https://cdn.sofifa.net/players/078/926/26_180.png, 78926
Patrick, ST/LM/LW, Oțelul Galați, Cabo Verde, Value: 15, https://cdn.sofifa.net/players/244/046/26_180.png, 244046
Santiago Munoz, ST/CAM, Sporting Kansas City, Mexico, Value: 15, https://cdn.sofifa.net/players/259/406/26_180.png, 259406
David Retamal, CB/RB, Universidad de Chile, Chile, Value: 15, https://cdn.sofifa.net/players/263/247/26_180.png, 263247
Callum Stead, CAM/ST/LW/CM, Barnet, England, Value: 15, https://cdn.sofifa.net/players/078/415/26_180.png, 78415
Emmanuel Iwe, LM/LW, SV Waldhof Mannheim, United States, Value: 15, https://cdn.sofifa.net/players/275/279/26_180.png, 275279
Lewis Gordon, LB/LM, Chesterfield, Scotland, Value: 15, https://cdn.sofifa.net/players/243/279/26_180.png, 243279
Anders K Jacobsen, ST, Vejle Boldklub, Denmark, Value: 15, https://cdn.sofifa.net/players/184/143/26_180.png, 184143
Darren Yapi, ST, Colorado Rapids, United States, Value: 15, https://cdn.sofifa.net/players/261/455/26_180.png, 261455
Aitor Uzkudun, ST, FC Andorra, Spain, Value: 15, https://cdn.sofifa.net/players/079/696/26_180.png, 79696
Joel Colwill, CAM/CM/CDM, Cardiff City, Wales, Value: 15, https://cdn.sofifa.net/players/277/584/26_180.png, 277584
Scott Banks, RM/RW, Blackpool FC, Scotland, Value: 15, https://cdn.sofifa.net/players/255/312/26_180.png, 255312
Juan Pablo Zozaya, GK, Central Cordoba SdE, Argentina, Value: 15, https://cdn.sofifa.net/players/069/969/26_180.png, 69969
Jack Baldwin, CB, Colchester United, England, Value: 15, https://cdn.sofifa.net/players/205/393/26_180.png, 205393
Ziyad Larkeche, LB/LM, Queens Park Rangers, France, Value: 15, https://cdn.sofifa.net/players/257/105/26_180.png, 257105
Boris Enow, CM/CDM, DC United, Cameroon, Value: 15, https://cdn.sofifa.net/players/074/322/26_180.png, 74322
Danny Mandroiu, CM/ST/CDM, Shamrock Rovers, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/240/978/26_180.png, 240978
Bobby Kamwa, LM/LW/ST, Newport County, Cameroon, Value: 15, https://cdn.sofifa.net/players/247/890/26_180.png, 247890
Esteban Orozco, CB, FC Argeș, Equatorial Guinea, Value: 15, https://cdn.sofifa.net/players/262/483/26_180.png, 262483
Bomba, CB, FC Andorra, Spain, Value: 15, https://cdn.sofifa.net/players/271/955/26_180.png, 271955
Agustin Colazo, ST/RW/RM, Club Atlético Unión, Argentina, Value: 15, https://cdn.sofifa.net/players/076/883/26_180.png, 76883
Ari Sigurpalsson, LW/RW/LM, IF Elfsborg, Iceland, Value: 15, https://cdn.sofifa.net/players/077/907/26_180.png, 77907
Tomy Carbonell, CM/CDM, Real Sociedad de Fútbol B, Spain, Value: 15, https://cdn.sofifa.net/players/079/187/26_180.png, 79187
Kiki Silva, RW/LW/RM, Casa Pia, Portugal, Value: 15, https://cdn.sofifa.net/players/274/004/26_180.png, 274004
Konstantin Heide, GK, Hertha BSC, Germany, Value: 15, https://cdn.sofifa.net/players/277/588/26_180.png, 277588
Job Nguono Ochieng, RW/RM, Real Sociedad de Fútbol B, Kenya, Value: 15, https://cdn.sofifa.net/players/079/189/26_180.png, 79189
Dominik Szala, RB/CB/CDM, Górnik Zabrze, Poland, Value: 15, https://cdn.sofifa.net/players/277/589/26_180.png, 277589
Zorhan Bassong, LB/CB/CM, Sporting Kansas City, Canada, Value: 15, https://cdn.sofifa.net/players/247/125/26_180.png, 247125
Antony Alonso, ST/CM/LM, Deportivo Riestra, Uruguay, Value: 15, https://cdn.sofifa.net/players/266/838/26_180.png, 266838
Theo Defourny, GK, Royal Charleroi Sporting Club, Belgium, Value: 15, https://cdn.sofifa.net/players/208/214/26_180.png, 208214
Lucas Quintana, CB, Cerro Porteño, Paraguay, Value: 15, https://cdn.sofifa.net/players/274/262/26_180.png, 274262
Max Watson, CB, IFK Norrköping, Sweden, Value: 15, https://cdn.sofifa.net/players/231/510/26_180.png, 231510
Dominick Zator, CB/RB/CDM, Arka Gdynia, Canada, Value: 15, https://cdn.sofifa.net/players/254/294/26_180.png, 254294
Amin Nouri, RB/RM, KFUM-Kameratene Oslo, Norway, Value: 15, https://cdn.sofifa.net/players/179/543/26_180.png, 179543
Max Dyche, CB, Northampton Town, England, Value: 15, https://cdn.sofifa.net/players/258/903/26_180.png, 258903
Justin Che, RB/CB, Brøndby IF, United States, Value: 15, https://cdn.sofifa.net/players/259/159/26_180.png, 259159
Jair, CM/CAM/CDM, FC Hermannstadt, Brazil, Value: 15, https://cdn.sofifa.net/players/260/183/26_180.png, 260183
Juan Cabrera, CAM/LM/CM, SpVgg Greuther Fürth, Uruguay, Value: 15, https://cdn.sofifa.net/players/077/144/26_180.png, 77144
Lim Min Hyuk, CM/LW/CDM, FC Anyang, Korea Republic, Value: 15, https://cdn.sofifa.net/players/233/560/26_180.png, 233560
Paul Philipp Besong, ST, SSV Ulm, Germany, Value: 15, https://cdn.sofifa.net/players/251/224/26_180.png, 251224
Pedrinho, CAM/LM/RM/CM, FC Dallas, Brazil, Value: 15, https://cdn.sofifa.net/players/077/657/26_180.png, 77657
Clinton Nsiala, CB, Rangers FC, France, Value: 15, https://cdn.sofifa.net/players/279/641/26_180.png, 279641
Eric Puerto, GK, RC Deportivo de La Coruña, Spain, Value: 15, https://cdn.sofifa.net/players/279/897/26_180.png, 279897
Tyreke Wilson, LB/RB/CM/LM, Shelbourne FC, Republic of Ireland, Value: 15, https://cdn.sofifa.net/players/240/473/26_180.png, 240473
Mike Themsen, CAM/LM/RM/ST, Randers FC, Denmark, Value: 15, https://cdn.sofifa.net/players/071/258/26_180.png, 71258
Lukas Graf, CB, Grazer AK, Austria, Value: 15, https://cdn.sofifa.net/players/072/538/26_180.png, 72538
Franner Lopez, CM/LW/CDM, Carabobo FC, Venezuela, Value: 15, https://cdn.sofifa.net/players/274/522/26_180.png, 274522
Amady Camara, ST/CAM, FC Nantes, Mali, Value: 15, https://cdn.sofifa.net/players/279/130/26_180.png, 279130
Ryan Fulton, GK, Hearts, Scotland, Value: 15, https://cdn.sofifa.net/players/219/482/26_180.png, 219482
Christian Theoharous, LM/RM/LB, Central Coast Mariners, Australia, Value: 15, https://cdn.sofifa.net/players/238/170/26_180.png, 238170
Alexander Weidinger, GK, SSV Jahn Regensburg, Germany, Value: 15, https://cdn.sofifa.net/players/240/218/26_180.png, 240218
Robbie Gotts, CM/CDM/CAM, Doncaster Rovers, England, Value: 15, https://cdn.sofifa.net/players/246/874/26_180.png, 246874
Maciej Wolski, LM/RM/RB/LB, Bruk-Bet Termalica Nieciecza, Poland, Value: 15, https://cdn.sofifa.net/players/250/970/26_180.png, 250970
Kacper Smolinski, CM/LM/CDM, Pogoń Szczecin, Poland, Value: 15, https://cdn.sofifa.net/players/252/506/26_180.png, 252506
